Source	Interaction	Arrow	Arrow_Type	Dashes	Color	Target
hsa:112817	reaction	True	arrow	False	blue	C00048
G00143	reaction	True	arrow	False	blue	hsa:5283
hsa:5879	activation	True	arrow	False	black	hsa:4790
hsa:2194	reaction	True	arrow	False	blue	C05747
hsa:6714	activation	True	arrow	False	black	hsa:6774
hsa:5581	activation	True	arrow	False	black	hsa:8989
C03033	reaction	True	arrow	False	blue	hsa:2990
C01419	reaction	True	arrow	False	blue	hsa:290
hsa:3265	activation	True	arrow	False	black	hsa:5337
hsa:427	reaction	True	arrow	False	blue	C12144
hsa:29110	activation	True	arrow	False	black	hsa:8878
hsa:6354	activation	True	arrow	False	black	hsa:729230
hsa:51384	activation	True	arrow	False	black	hsa:11211
hsa:60490	reaction	True	arrow	False	blue	C04352
hsa:1555	reaction	True	arrow	False	blue	C14770
hsa:6850	activation	True	arrow	False	black	hsa:3265
hsa:1577	reaction	True	arrow	False	blue	C05300
hsa:102	activation	True	arrow	False	black	hsa:1839
hsa:4763	inhibition	True	circle	False	black	hsa:3265
hsa:5594	activation	True	arrow	False	black	hsa:6198
hsa:5594	expression	True	arrow	False	black	hsa:3606
hsa:6237	activation	True	arrow	False	black	hsa:51196
hsa:6372	activation	True	arrow	False	black	hsa:3577
hsa:8706	reaction	True	arrow	False	blue	G00094
C00221	reaction	True	arrow	False	blue	hsa:83440
hsa:9369	activation	True	arrow	False	black	hsa:22829
C00003	reaction	True	arrow	False	blue	hsa:5167
C14851	reaction	True	arrow	False	blue	hsa:119391
hsa:2683	reaction	True	arrow	False	blue	G00067
hsa:10841	reaction	True	arrow	False	blue	C00101
hsa:407029	inhibition	True	circle	False	black	hsa:5154
hsa:10317	reaction	True	arrow	False	blue	G00097
hsa:126374	inhibition	True	circle	False	black	hsa:60485
hsa:2339	reaction	True	arrow	False	blue	C00448
hsa:2309	expression	True	arrow	False	black	hsa:2592
hsa:672	binding/association	False	NA	False	black	hsa:5932
hsa:5566	expression	True	arrow	False	black	hsa:3294
hsa:51422	inhibition	True	circle	False	black	hsa:2475
hsa:1855	inhibition	True	circle	False	black	hsa:4851
C04257	reaction	True	arrow	False	blue	hsa:10020
hsa:5599	expression	True	arrow	False	black	hsa:3592
C00036	reaction	True	arrow	False	blue	hsa:4190
hsa:100132074	expression	True	arrow	False	black	hsa:8743
hsa:5901	binding/association	False	NA	False	black	hsa:22916
hsa:5591	activation	True	arrow	False	black	hsa:7157
hsa:1717	reaction	True	arrow	False	blue	C15780
hsa:5906	activation	True	arrow	False	black	hsa:4301
hsa:51176	expression	True	arrow	False	black	hsa:332
hsa:2643	reaction	True	arrow	False	blue	C05923
hsa:1017	activation	True	arrow	False	black	hsa:1457
C00499	reaction	True	arrow	False	blue	hsa:55821
hsa:382	activation	True	arrow	False	black	hsa:23396
hsa:50848	binding/association	False	NA	False	black	hsa:50848
hsa:6352	activation	True	arrow	False	black	hsa:1233
C07447	reaction	True	arrow	False	blue	hsa:1066
C01528	reaction	True	arrow	False	blue	hsa:22928
hsa:9984	binding/association	False	NA	False	black	hsa:57187
G00014	reaction	True	arrow	False	blue	hsa:4122
hsa:2488	activation	True	arrow	False	black	hsa:2492
C00437	reaction	True	arrow	False	blue	hsa:100526760
hsa:440	reaction	True	arrow	False	blue	C00049
hsa:2322	activation	True	arrow	False	black	hsa:5290
hsa:5781	inhibition	True	circle	False	black	hsa:10451
hsa:3561	activation	True	arrow	False	black	hsa:6774
hsa:254531	reaction	True	arrow	False	blue	C04756
G00071	reaction	True	arrow	False	blue	hsa:2526
hsa:11317	expression	True	arrow	False	black	hsa:2268
hsa:6300	activation	True	arrow	False	black	hsa:995
hsa:1376	reaction	True	arrow	False	blue	C02990
hsa:5566	activation	True	arrow	False	black	hsa:5350
hsa:840	inhibition	True	circle	False	black	hsa:10038
hsa:58494	binding/association	False	NA	False	black	hsa:83700
C00187	reaction	True	arrow	False	blue	hsa:10858
hsa:10249	reaction	True	arrow	False	blue	C01586
hsa:10690	reaction	True	arrow	False	blue	G00067
hsa:1975	activation	True	arrow	False	black	hsa:1973
hsa:79728	binding/association	False	NA	False	black	hsa:675
hsa:3456	binding/association	False	NA	False	black	hsa:3454
hsa:10488	expression	True	arrow	False	black	hsa:5734
hsa:5971	binding/association	False	NA	False	black	hsa:4791
hsa:5290	activation	True	arrow	False	black	hsa:10000
hsa:11145	reaction	True	arrow	False	blue	C02737
hsa:8705	reaction	True	arrow	False	blue	G00120
hsa:137964	reaction	True	arrow	False	blue	C00681
hsa:8611	reaction	True	arrow	False	blue	C00165
hsa:6888	reaction	True	arrow	False	blue	C05345
hsa:54205	activation	True	arrow	False	black	hsa:840
hsa:960	activation	True	arrow	False	black	hsa:23365
hsa:3091	expression	True	arrow	False	black	hsa:3939
C00078	reaction	True	arrow	False	blue	hsa:169355
hsa:5598	activation	True	arrow	False	black	hsa:27330
hsa:1147	activation	True	arrow	False	black	hsa:4791
hsa:10715	reaction	True	arrow	False	blue	C12126
hsa:218	reaction	True	arrow	False	blue	C06899
hsa:23191	inhibition	True	circle	False	black	hsa:1977
hsa:4690	binding/association	False	NA	False	black	hsa:3937
hsa:2625	expression	True	arrow	False	black	hsa:3596
C01013	reaction	True	arrow	False	blue	hsa:26275
hsa:815	activation	True	arrow	False	black	hsa:5481
C00037	reaction	True	arrow	False	blue	hsa:211
C00750	reaction	True	arrow	False	blue	hsa:6611
C05264	reaction	True	arrow	False	blue	hsa:1962
hsa:146	activation	True	arrow	False	black	hsa:2776
hsa:9294	activation	True	arrow	False	black	hsa:2776
hsa:1994	activation	True	arrow	False	black	hsa:890
hsa:5594	activation	True	arrow	False	black	hsa:56848
C05924	reaction	True	arrow	False	blue	hsa:10243
C05138	reaction	True	arrow	False	blue	hsa:1586
hsa:199857	reaction	True	arrow	False	blue	G00002
hsa:7039	activation	True	arrow	False	black	hsa:2064
hsa:7186	activation	True	arrow	False	black	hsa:9020
hsa:999	activation	True	arrow	False	black	hsa:999
hsa:7070	inhibition	True	circle	False	black	hsa:2909
hsa:79017	reaction	True	arrow	False	blue	C03740
hsa:10488	expression	True	arrow	False	black	hsa:5443
hsa:5747	phosphorylation	True	circle	True	black	hsa:6714
C00049	reaction	True	arrow	False	blue	hsa:122622
hsa:51176	expression	True	arrow	False	black	hsa:4286
G00081	reaction	True	arrow	False	blue	hsa:2525
C00162	reaction	True	arrow	False	blue	hsa:1579
hsa:4790	expression	True	arrow	False	black	hsa:5743
hsa:10965	reaction	True	arrow	False	blue	C06429
C00112	reaction	True	arrow	False	blue	hsa:50484
hsa:6750	activation	True	arrow	False	black	hsa:6752
hsa:3176	reaction	True	arrow	False	blue	C05127
G00017	reaction	True	arrow	False	blue	hsa:6480
C01953	reaction	True	arrow	False	blue	hsa:1583
hsa:7185	activation	True	arrow	False	black	hsa:5599
C05469	reaction	True	arrow	False	blue	hsa:1109
hsa:377841	reaction	True	arrow	False	blue	C00130
hsa:5163	inhibition	True	circle	False	black	hsa:5160
C00110	reaction	True	arrow	False	blue	hsa:1798
hsa:15	reaction	True	arrow	False	blue	C00780
hsa:119391	reaction	True	arrow	False	blue	C14859
hsa:119391	reaction	True	arrow	False	blue	C14786
hsa:8517	binding/association	False	NA	False	black	hsa:1147
C04185	reaction	True	arrow	False	blue	hsa:7306
hsa:6714	activation	True	arrow	False	black	hsa:1630
hsa:2978	inhibition	True	circle	False	black	hsa:2986
hsa:10201	reaction	True	arrow	False	blue	C01346
hsa:4087	expression	True	arrow	False	black	hsa:50943
hsa:2770	dissociation	False	NA	True	black	hsa:10681
hsa:6482	reaction	True	arrow	False	blue	G00115
hsa:4772	expression	True	arrow	False	black	hsa:3594
hsa:3897	binding/association	False	NA	False	black	hsa:3897
hsa:406937	inhibition	True	circle	False	black	hsa:5578
C00040	reaction	True	arrow	False	blue	hsa:10449
hsa:9984	binding/association	False	NA	False	black	hsa:80145
C04756	reaction	True	arrow	False	blue	hsa:122618
hsa:7132	activation	True	arrow	False	black	hsa:3551
hsa:275	reaction	True	arrow	False	blue	C03479
hsa:5029	activation	True	arrow	False	black	hsa:2776
hsa:10201	reaction	True	arrow	False	blue	C00206
hsa:1812	activation	True	arrow	False	black	hsa:2776
C00040	reaction	True	arrow	False	blue	hsa:10554
C14852	reaction	True	arrow	False	blue	hsa:1576
C00100	reaction	True	arrow	False	blue	hsa:1629
C05268	reaction	True	arrow	False	blue	hsa:1962
C02166	reaction	True	arrow	False	blue	hsa:2678
hsa:5599	inhibition	True	circle	False	black	hsa:3667
hsa:7525	activation	True	arrow	False	black	hsa:2241
C05966	reaction	True	arrow	False	blue	hsa:257202
hsa:6194	expression	True	arrow	False	black	hsa:26291
C01120	reaction	True	arrow	False	blue	hsa:130367
hsa:383	reaction	True	arrow	False	blue	C00086
hsa:54995	reaction	True	arrow	False	blue	C05752
C00780	reaction	True	arrow	False	blue	hsa:15
hsa:83937	inhibition	True	circle	False	black	hsa:6788
hsa:387	activation	True	arrow	False	black	hsa:6093
C01181	reaction	True	arrow	False	blue	hsa:223
hsa:7421	activation	True	arrow	False	black	hsa:820
hsa:2583	reaction	True	arrow	False	blue	G00123
C00015	reaction	True	arrow	False	blue	hsa:377841
C00026	reaction	True	arrow	False	blue	hsa:2805
hsa:570	reaction	True	arrow	False	blue	C01921
hsa:6261	compound	True	arrow	False	blue	hsa:773
hsa:123688	reaction	True	arrow	False	blue	C03366
hsa:941	activation	True	arrow	False	black	hsa:940
hsa:51422	expression	True	arrow	False	black	hsa:5346
hsa:5906	binding/association	False	NA	False	black	hsa:4301
hsa:4087	expression	True	arrow	False	black	hsa:6097
hsa:10681	activation	True	arrow	False	black	hsa:23236
hsa:10352	reaction	True	arrow	False	blue	C03512
C11557	reaction	True	arrow	False	blue	hsa:55529
hsa:1545	reaction	True	arrow	False	blue	C05301
hsa:126129	reaction	True	arrow	False	blue	C00154
C16619	reaction	True	arrow	False	blue	hsa:3251
C14800	reaction	True	arrow	False	blue	hsa:119391
hsa:1499	expression	True	arrow	False	black	hsa:595
C00042	reaction	True	arrow	False	blue	hsa:8801
C00286	reaction	True	arrow	False	blue	hsa:3704
hsa:31	reaction	True	arrow	False	blue	C00083
hsa:7414	binding/association	False	NA	False	black	hsa:345456
hsa:10026	reaction	True	arrow	False	blue	G13045
hsa:7157	activation	True	arrow	False	black	hsa:1027
C00606	reaction	True	arrow	False	blue	hsa:2571
hsa:9020	activation	True	arrow	False	black	hsa:1147
hsa:7157	expression	True	arrow	False	black	hsa:50484
C06055	reaction	True	arrow	False	blue	hsa:29968
hsa:4128	reaction	True	arrow	False	blue	C00637
hsa:1386	expression	True	arrow	False	black	hsa:7350
hsa:1111	activation	True	arrow	False	black	hsa:7157
hsa:10201	reaction	True	arrow	False	blue	C00044
hsa:3098	reaction	True	arrow	False	blue	C01172
hsa:1593	reaction	True	arrow	False	blue	C04554
hsa:4803	activation	True	arrow	False	black	hsa:4914
hsa:5290	activation	True	arrow	False	black	hsa:7067
hsa:200576	reaction	True	arrow	False	blue	C01194
C05382	reaction	True	arrow	False	blue	hsa:7086
hsa:8772	binding/association	False	NA	False	black	hsa:841
hsa:3339	activation	True	arrow	False	black	hsa:7422
hsa:5594	expression	True	arrow	False	black	hsa:1026
hsa:3595	activation	True	arrow	False	black	hsa:6775
C14839	reaction	True	arrow	False	blue	hsa:2052
C00429	reaction	True	arrow	False	blue	hsa:1806
hsa:64321	inhibition	True	circle	False	black	hsa:51176
hsa:6772	expression	True	arrow	False	black	hsa:1154
hsa:5777	binding/association	False	NA	False	black	hsa:11025
hsa:2770	activation	True	arrow	False	black	hsa:4846
hsa:10681	inhibition	True	circle	False	black	hsa:107
C05280	reaction	True	arrow	False	blue	hsa:10455
hsa:4023	reaction	True	arrow	False	blue	C00641
hsa:3030	reaction	True	arrow	False	blue	C05265
hsa:55054	activation	True	arrow	False	black	hsa:11337
hsa:2911	binding/association	False	NA	False	black	hsa:9454
C05452	reaction	True	arrow	False	blue	hsa:1593
hsa:2571	reaction	True	arrow	False	blue	C00099
hsa:5607	phosphorylation	True	circle	True	black	hsa:5598
C00857	reaction	True	arrow	False	blue	hsa:83594
C00105	reaction	True	arrow	False	blue	hsa:139596
hsa:3290	reaction	True	arrow	False	blue	C00735
hsa:10018	activation	True	arrow	False	black	hsa:581
hsa:3554	activation	True	arrow	False	black	hsa:4790
hsa:51144	reaction	True	arrow	False	blue	C20877
hsa:1545	reaction	True	arrow	False	blue	C00951
hsa:3454	activation	True	arrow	False	black	hsa:7297
C04079	reaction	True	arrow	False	blue	hsa:53354
hsa:8801	reaction	True	arrow	False	blue	C00091
hsa:1829	missing interaction	True	arrow	True	black	hsa:1829
C00021	reaction	True	arrow	False	blue	hsa:10768
hsa:10585	reaction	True	arrow	False	blue	G13027
C00705	reaction	True	arrow	False	blue	hsa:129607
C00187	reaction	True	arrow	False	blue	hsa:9023
hsa:6489	reaction	True	arrow	False	blue	G00064
hsa:51206	binding/association	False	NA	False	black	hsa:2534
hsa:6898	reaction	True	arrow	False	blue	C01180
hsa:10344	activation	True	arrow	False	black	hsa:10663
hsa:3728	expression	True	arrow	False	black	hsa:4609
hsa:107	reaction	True	arrow	False	blue	C00942
hsa:4842	compound	True	arrow	False	blue	hsa:5594
C04494	reaction	True	arrow	False	blue	hsa:58497
C05272	reaction	True	arrow	False	blue	hsa:33
hsa:29941	inhibition	True	circle	False	black	hsa:4790
hsa:1718	reaction	True	arrow	False	blue	C21106
hsa:10195	reaction	True	arrow	False	blue	G10595
hsa:81889	reaction	True	arrow	False	blue	C00022
hsa:3640	activation	True	arrow	False	black	hsa:122042
C00219	reaction	True	arrow	False	blue	hsa:247
C00129	reaction	True	arrow	False	blue	hsa:3422
hsa:6093	activation	True	arrow	False	black	hsa:6548
hsa:9474	binding/association	False	NA	False	black	hsa:9140
hsa:102723407	activation	True	arrow	False	black	hsa:2205
hsa:23553	reaction	True	arrow	False	blue	G00872
hsa:7185	activation	True	arrow	False	black	hsa:9020
hsa:5594	expression	True	arrow	False	black	hsa:4318
hsa:90	phosphorylation	True	circle	True	black	hsa:4087
hsa:118672	reaction	True	arrow	False	blue	C16638
hsa:2932	inhibition	True	circle	False	black	hsa:2997
C00101	reaction	True	arrow	False	blue	hsa:1719
hsa:196051	reaction	True	arrow	False	blue	C00641
hsa:407010	inhibition	True	circle	False	black	hsa:2261
hsa:84693	reaction	True	arrow	False	blue	C01213
hsa:100526794	reaction	True	arrow	False	blue	C01762
C00643	reaction	True	arrow	False	blue	hsa:1644
hsa:112483	reaction	True	arrow	False	blue	C00134
hsa:5579	inhibition	True	circle	False	black	hsa:3667
hsa:50674	expression	True	arrow	False	black	hsa:4821
hsa:9261	activation	True	arrow	False	black	hsa:4046
hsa:2739	reaction	True	arrow	False	blue	C00546
C01134	reaction	True	arrow	False	blue	hsa:53354
hsa:9020	indirect effect	True	arrow	True	black	hsa:4790
C05437	reaction	True	arrow	False	blue	hsa:1718
hsa:2353	expression	True	arrow	False	black	hsa:1019
C05980	reaction	True	arrow	False	blue	hsa:253558
hsa:10423	reaction	True	arrow	False	blue	C00137
hsa:2309	expression	True	arrow	False	black	hsa:5105
hsa:4087	expression	True	arrow	False	black	hsa:1490
hsa:10298	activation	True	arrow	False	black	hsa:3984
C00647	reaction	True	arrow	False	blue	hsa:8566
G00051	reaction	True	arrow	False	blue	hsa:2523
C04637	reaction	True	arrow	False	blue	hsa:5305
hsa:7057	inhibition	True	circle	False	black	hsa:4313
hsa:5914	expression	True	arrow	False	black	hsa:8900
hsa:2099	expression	True	arrow	False	black	hsa:6546
hsa:406976	inhibition	True	circle	False	black	hsa:5743
C04555	reaction	True	arrow	False	blue	hsa:412
C16618	reaction	True	arrow	False	blue	hsa:8833
hsa:79087	reaction	True	arrow	False	blue	G10597
hsa:6772	expression	True	arrow	False	black	hsa:894
hsa:6256	binding/association	False	NA	False	black	hsa:5468
hsa:3290	reaction	True	arrow	False	blue	C19574
hsa:7248	binding/association	False	NA	False	black	hsa:107080638
hsa:5997	inhibition	True	circle	False	black	hsa:109
hsa:1786	reaction	True	arrow	False	blue	C00021
G00055	reaction	True	arrow	False	blue	hsa:10690
hsa:4916	activation	True	arrow	False	black	hsa:5335
hsa:201595	reaction	True	arrow	False	blue	C00621
hsa:55217	reaction	True	arrow	False	blue	C01259
hsa:3265	activation	True	arrow	False	black	hsa:369
hsa:1738	reaction	True	arrow	False	blue	C15972
hsa:3265	activation	True	arrow	False	black	hsa:5290
C01272	reaction	True	arrow	False	blue	hsa:253430
hsa:3663	expression	True	arrow	False	black	hsa:3569
hsa:5599	activation	True	arrow	False	black	hsa:83737
hsa:6357	activation	True	arrow	False	black	hsa:729230
hsa:131890	inhibition	True	circle	False	black	hsa:6010
hsa:25945	activation	True	arrow	False	black	hsa:201633
C05752	reaction	True	arrow	False	blue	hsa:55301
hsa:113026	reaction	True	arrow	False	blue	C01220
hsa:5566	activation	True	arrow	False	black	hsa:1594
G00143	reaction	True	arrow	False	blue	hsa:84992
hsa:7867	phosphorylation	True	circle	True	black	hsa:3315
hsa:4615	expression	True	arrow	False	black	hsa:3592
hsa:1571	reaction	True	arrow	False	blue	C16453
hsa:729920	reaction	True	arrow	False	blue	C00789
hsa:4792	dissociation	False	NA	True	black	hsa:4790
hsa:1398	binding/association	False	NA	False	black	hsa:2889
hsa:10870	activation	True	arrow	False	black	hsa:5290
hsa:4772	expression	True	arrow	False	black	hsa:1827
C00149	reaction	True	arrow	False	blue	hsa:2271
hsa:9966	activation	True	arrow	False	black	hsa:8771
C00019	reaction	True	arrow	False	blue	hsa:1786
hsa:6850	activation	True	arrow	False	black	hsa:10451
hsa:5366	inhibition	True	circle	False	black	hsa:598
hsa:10018	inhibition	True	circle	False	black	hsa:598
hsa:1806	reaction	True	arrow	False	blue	C00106
C05262	reaction	True	arrow	False	blue	hsa:1892
hsa:5265	activation	True	arrow	False	black	hsa:5624
hsa:5578	indirect effect	True	arrow	True	black	hsa:9564
hsa:23586	activation	True	arrow	False	black	hsa:7186
hsa:8717	binding/association	False	NA	False	black	hsa:7187
hsa:2932	inhibition	True	circle	False	black	hsa:4772
hsa:3815	activation	True	arrow	False	black	hsa:3265
hsa:7086	reaction	True	arrow	False	blue	C05345
hsa:391	activation	True	arrow	False	black	hsa:7454
G00038	reaction	True	arrow	False	blue	hsa:2523
hsa:5578	phosphorylation	True	circle	True	black	hsa:23683
hsa:51181	reaction	True	arrow	False	blue	C00379
hsa:6820	reaction	True	arrow	False	blue	C18043
hsa:435	reaction	True	arrow	False	blue	C00062
C05752	reaction	True	arrow	False	blue	hsa:11019
hsa:38	reaction	True	arrow	False	blue	C00010
hsa:4359	binding/association	False	NA	False	black	hsa:4359
C03231	reaction	True	arrow	False	blue	hsa:56922
hsa:3667	activation	True	arrow	False	black	hsa:2885
C00671	reaction	True	arrow	False	blue	hsa:593
hsa:4296	activation	True	arrow	False	black	hsa:5599
hsa:4233	activation	True	arrow	False	black	hsa:2885
hsa:4233	inhibition	True	circle	False	black	hsa:1499
hsa:834	activation	True	arrow	False	black	hsa:3606
hsa:23380	inhibition	True	circle	False	black	hsa:998
hsa:3725	activation	True	arrow	False	black	hsa:820
hsa:2194	reaction	True	arrow	False	blue	C05745
