,Protein name,T Test
749,COP9 signalosome complex subunit 1,0.5510397945483153
750,"Lon protease homolog 2, peroxisomal (EC 3.4.21.-) (Lon protease-like protein 2) (Peroxisomal Lon protease)",0.5524176419253843
751,"Trifunctional enzyme subunit alpha, mitochondrial (TP-alpha) [Includes: Long-chain enoyl-CoA hydratase (EC 4.2.1.17) Long chain 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.211)]",0.5528123135685445
752,Aflatoxin B1 aldehyde reductase member 2 (rAFAR2) (EC 1.1.1.n11) (Succinic semialdehyde reductase) (SSA reductase),0.5539087034551824
753,"N-acetylneuraminic acid synthase (N-acetylneuraminic acid synthase (Sialic acid synthase) (Predicted), isoform CRA_a) (Protein Nans)",0.5541383738099281
754,"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A Activation peptide Angiostatin Plasmin heavy chain A, short form Plasmin light chain B]",0.5541504597139442
755,ADP-ribosylation factor-like protein 1,0.5544928549229343
756,"MAL2A (Mal, T-cell differentiation protein 2) (Protein Mal2)",0.5552067368826816
757,Protein Cops5,0.5554131436918268
758,Sulfotransferase 1C2A (ST1C2A) (rSULT1C2A) (EC 2.8.2.-) (Sulfotransferase K2),0.5568520545403426
759,"Protein Tppp (Similar to 25 kDa brain-specific protein (P25-alpha) (Predicted), isoform CRA_a)",0.5601632086723471
760,"SEC14-like 2 (S. cerevisiae) (SEC14-like 2 (S. cerevisiae), isoform CRA_a) (SEC14-like protein 2)",0.5604131730827098
761,Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating]) (QAPRTase) (QPRTase),0.5607768305497327
762,"Protein Emc1 (Similar to KIAA0090 protein (Predicted), isoform CRA_a)",0.561110971141863
763,Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase),0.5611441908754423
764,Eukaryotic translation initiation factor 4H,0.5625471689059833
765,Protein Hoga1 (Similar to RIKEN cDNA 0610010D20 (Predicted)),0.5640623480030613
766,Cell division control protein 42 homolog,0.5644859625813778
767,Protein Sfpq,0.5652850924267483
768,Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7),0.5679321251705386
769,Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (Ubiquitin-specific-processing protease OTUB1),0.5684950356732281
770,7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase),0.5697341913774625
771,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 3 (Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 3, isoform CRA_b) (Protein Psmd3)",0.5698619859552089
772,Dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III) (DPP III) (Enkephalinase B),0.5707001479189328
773,Peroxisomal membrane protein 2 (22 kDa peroxisomal membrane protein),0.5709403396957711
774,"Protein PRRC1 (Similar to RIKEN cDNA 1190002C06, isoform CRA_a)",0.5746237927054176
775,"Single-stranded DNA-binding protein, mitochondrial",0.5747234490371256
776,"Acetyl-Coenzyme A dehydrogenase, medium chain (Medium-chain-specific acyl-CoA dehydrogenase, mitochondrial)",0.5749890896452241
777,Glutathione reductase,0.5767843886610673
778,"Adipocyte plasma membrane-associated protein (RCG37450, isoform CRA_b)",0.5778095290313435
779,Clathrin heavy chain,0.5780964413874025
780,Coronin,0.5783179791737727
781,Atlastin-3,0.5787693905790179
782,Heat shock protein HSP 90-alpha (Heat shock 86 kDa) (HSP 86) (HSP86),0.5791799993654587
783,Low molecular weight phosphotyrosine protein phosphatase,0.580256055268175
784,60S ribosomal protein L36,0.5804995726642238
785,ER membrane protein complex subunit 2 (Tetratricopeptide repeat protein 35) (TPR repeat protein 35),0.5806215722152281
786,Transforming protein RhoA,0.583755095429901
787,"ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5) [Cleaved into: ADP/ATP translocase 2, N-terminally processed]",0.5838103461609349
788,Catechol O-methyltransferase (EC 2.1.1.6),0.5841764837318586
789,Aminopeptidase-like 1 (Predicted) (Protein Npepl1),0.5858069745190533
790,Starch-binding domain-containing protein 1 (Genethonin-1) (Glycophagy cargo receptor stbd1),0.586013332720045
791,"3-ketoacyl-CoA thiolase A, peroxisomal (EC 2.3.1.16) (Acetyl-CoA acyltransferase A) (Beta-ketothiolase A) (Peroxisomal 3-oxoacyl-CoA thiolase A)",0.5864604270375454
792,Glucokinase regulatory protein (Glucokinase regulator),0.5881706353895375
793,Alkylglycerol monooxygenase (EC 1.14.16.5) (Transmembrane protein 195),0.5886009644706214
794,"Transmembrane protein 33 (Transmembrane protein 33, isoform CRA_c)",0.5892426404992328
795,Protein Papss2,0.5894946111180713
796,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 14 (Protein Psmd14) (Psmd14 protein) (RCG26455, isoform CRA_b)",0.5896496225550472
797,Obg-like ATPase 1,0.5904700796903721
798,Aa1018 (Protein Vtn),0.5911482016201369
799,Dihydropyrimidinase (DHP) (DHPase) (EC 3.5.2.2) (Dihydropyrimidine amidohydrolase) (Hydantoinase),0.5920349363818338
800,Mitochondrial fission 1 protein (FIS1 homolog) (rFis1) (Tetratricopeptide repeat protein 11) (TPR repeat protein 11),0.5929766344317972
801,Apolipoprotein A-I (Apo-AI) (ApoA-I) (Apolipoprotein A1) [Cleaved into: Proapolipoprotein A-I (ProapoA-I)],0.5935904888709078
802,Lambda-crystallin homolog (EC 1.1.1.45) (L-gulonate 3-dehydrogenase) (Gul3DH),0.5940092749826791
803,Proteasome subunit beta type-2 (EC 3.4.25.1) (Macropain subunit C7-I) (Multicatalytic endopeptidase complex subunit C7-I) (Proteasome component C7-I),0.5941585197990712
804,60S ribosomal protein L18a,0.5943218449160719
805,Acyl carrier protein,0.5953341108359502
806,Synaptic vesicle membrane protein VAT-1 homolog (EC 1.-.-.-) (Mitofusin-binding protein) (Protein MIB),0.5965004311315603
807,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),0.5973712747601139
808,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),0.5977039556697417
809,Proteasome subunit alpha type-1 (EC 3.4.25.1) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain),0.597788157877766
810,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma),0.5980843279690486
811,Mitochondrial import receptor subunit TOM70 (Mitochondrial precursor proteins import receptor) (Translocase of outer membrane 70 kDa subunit),0.5990868003590141
812,Glutathione S-transferase Mu 1 (EC 2.5.1.18) (GST 3-3) (GSTM1-1) (Glutathione S-transferase Yb-1) (GST Yb1),0.5996953890653385
813,Small ubiquitin-related modifier 3 (SUMO-3),0.599937667280622
814,T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta),0.6006341080098134
815,Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase),0.6006420106297778
816,Ab2-001 (Ab2-011) (Uncharacterized protein),0.600765740248749
817,Protein Glyatl1 (RGD1564894 protein),0.6012796232722164
818,"Fibronectin (Fibronectin 1, isoform CRA_c)",0.6024830467547072
819,AP-2 complex subunit alpha-2 (100 kDa coated vesicle protein C) (Adaptor protein complex AP-2 subunit alpha-2) (Adaptor-related protein complex 2 subunit alpha-2) (Alpha-adaptin C) (Alpha2-adaptin) (Clathrin assembly protein complex 2 alpha-C large chain) (Plasma membrane adaptor HA2/AP2 adaptin alpha C subunit),0.6043060845037626
820,"Glutathione S-transferase mu 2 (Protein Gstm7) (RCG28943, isoform CRA_a)",0.606281056733353
821,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",0.6073139563875487
822,Apolipoprotein A-IV,0.6076072890553494
823,"2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)",0.6079552767671418
824,Protein Eif2s3y,0.6086993265511871
825,Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa) (ERS-24) (ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1),0.6087468538052397
826,Murinoglobulin-1 (Alpha-1 inhibitor 3 variant I) (Alpha-X protein),0.6099867455136181
827,Carboxylic ester hydrolase (EC 3.1.1.-),0.6100112078371781
828,Protein LOC100362709,0.6102747565608451
829,"Protein Sec24a (SEC24 related gene family, member A (S. cerevisiae) (Predicted))",0.6103990021569674
830,"Protein Serpinc1 (Serine (Or cysteine) peptidase inhibitor, clade C (Antithrombin), member 1)",0.6104705639570382
831,LOC683667 protein (Protein Sri),0.6126549795429168
832,"Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (ALDH class 2) (ALDH-E2) (ALDH1)",0.6140188608787039
833,Complement C5,0.6144574276271177
834,"Ndufa4 protein (Protein Ndufa4) (RCG28086, isoform CRA_a)",0.6154306636179869
835,DEAH (Asp-Glu-Ala-His) box polypeptide 9 (Predicted) (Protein Dhx9),0.6159845728779538
836,"Acylpyruvase FAHD1, mitochondrial (EC 3.7.1.5) (Fumarylacetoacetate hydrolase domain-containing protein 1) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.3)",0.6178085507355694
837,Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC),0.6188668271914061
838,"High density lipoprotein binding protein (Vigilin) (High density lipoprotein binding protein, isoform CRA_c) (Vigilin)",0.6203917113054425
839,"Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver-type fatty acid-binding protein) (L-FABP) (Squalene- and sterol-carrier protein) (SCP) (Z-protein) (p14)",0.6208619486645102
840,"40S ribosomal protein S7 (Protein LOC100362830) (RCG62292, isoform CRA_a) (Ribosomal protein S7)",0.6221236737052258
841,Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase),0.6222468901484922
842,Cytochrome P450 3A2 (EC 1.14.14.1) (CYPIIIA2) (Cytochrome P450-PCN2) (Cytochrome P450/6-beta-A) (Testosterone 6-beta-hydroxylase),0.6233332083789194
843,Calcium-transporting ATPase (EC 3.6.3.8),0.6251960671098016
844,"Protein Hgd (RCG52860, isoform CRA_b)",0.6259621800280486
845,"Cofilin-1 (Cofilin, non-muscle isoform)",0.6269050020001785
846,Mitochondrial amidoxime reducing component 2 (RCG20112),0.6277273115458087
847,Prohibitin-2 (B-cell receptor-associated protein BAP37) (BAP-37),0.628360480261843
848,Vitamin K-dependent gamma-carboxylase (EC 4.1.1.90) (Gamma-glutamyl carboxylase) (Peptidyl-glutamate 4-carboxylase) (Vitamin K gamma glutamyl carboxylase),0.6285364363544236
849,"Protein Nars (RCG46601, isoform CRA_b)",0.6289530342009086
850,Proteasome subunit alpha type-2 (EC 3.4.25.1) (Macropain subunit C3) (Multicatalytic endopeptidase complex subunit C3) (Proteasome component C3),0.6291639680992394
851,"NADH dehydrogenase (Ubiquinone) flavoprotein 3-like, isoform CRA_a (NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial)",0.6312850075067972
852,Sulfotransferase family cytosolic 1B member 1 (ST1B1) (Sulfotransferase 1B1) (EC 2.8.2.-) (DOPA/tyrosine sulfotransferase),0.6319437077957508
853,Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb) (Myosin heavy chain myr 2),0.6328925373825987
854,Prostaglandin reductase 2 (PRG-2) (EC 1.3.1.48) (15-oxoprostaglandin 13-reductase) (Zinc-binding alcohol dehydrogenase domain-containing protein 1),0.6332547353392111
855,40S ribosomal protein S26,0.6346262786338455
856,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)",0.6351159990103614
857,"Hemoglobin subunit beta-2 (Beta-2-globin) (Hemoglobin beta chain, minor-form) (Hemoglobin beta-2 chain)",0.635405367230361
858,"RAB10, member RAS oncogene family (RAB10, member RAS oncogene family, isoform CRA_a) (Ras-related protein Rab-10)",0.6362334401809862
859,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",0.6373559296565912
860,Clustered mitochondria protein homolog,0.6378022522583907
861,Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2),0.6393639178238425
862,Mtx1 protein (Protein Mtx1),0.6408930155282809
863,Ras-related protein Rab-18,0.6421108416147185
864,Saccharopine dehydrogenase-like oxidoreductase (EC 1.-.-.-),0.6421744904082093
865,Signal peptidase complex catalytic subunit SEC11 (EC 3.4.21.89),0.6444223509942817
866,Protein U2af2,0.644942443545464
867,Protein Fblim1,0.6455463346253889
868,Protein Zbed5 (RCG21454),0.6458905365496967
869,"Galactose-4-epimerase, UDP, isoform CRA_a (Gale protein) (UDP-glucose 4-epimerase)",0.6465387023376334
870,Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62),0.6473165347621463
871,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial (EC 2.3.1.41)",0.647886469560842
872,Alcohol dehydrogenase 1 (EC 1.1.1.1) (Alcohol dehydrogenase A subunit),0.6480839336889771
873,Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP),0.6481793390672415
874,Protein Eif4g1,0.6485867922990751
875,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (70 kDa mitochondrial autoantigen of primary biliary cirrhosis) (PBC) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)",0.6486722395920472
876,60S ribosomal protein L15,0.6488255662707585
877,"Cytochrome P450, family 8, subfamily b, polypeptide 1 (Protein Cyp8b1)",0.6490324067652073
878,Protein Hnrnpa0,0.6490587373265703
879,Reticulon-3,0.649467160702631
880,"Peroxiredoxin 5, isoform CRA_c (Peroxiredoxin-5, mitochondrial)",0.6502374546676881
881,Mitochondrial pyruvate carrier 2 (Brain protein 44) (Protein 0-44),0.6507420667337954
882,Acetyl-CoA carboxylase 1 (ACC1) (EC 6.4.1.2) (ACC-alpha) [Includes: Biotin carboxylase (EC 6.3.4.14)],0.6510838863798869
883,Isoleucine-tRNA synthetase (Predicted) (Protein Iars),0.6525197234876183
884,"Lman2 protein (Protein Lman2) (RCG24303, isoform CRA_a)",0.652826047312431
885,Rab GDP dissociation inhibitor alpha (Rab GDI alpha) (Guanosine diphosphate dissociation inhibitor 1) (GDI-1),0.6543603085249553
886,Cytochrome c oxidase subunit 6B1,0.6558890187628952
887,Mitochondrial import inner membrane translocase subunit Tim13,0.6568283956802132
888,Aminopeptidase N,0.6584199116690082
889,"Protein Prkcsh (Protein kinase C substrate 80K-H) (Protein kinase C substrate 80K-H (Predicted), isoform CRA_b)",0.658756165964807
890,Acyl-coenzyme A oxidase,0.6597418090165984
891,"Protein Lyrm5 (RCG29836, isoform CRA_a)",0.6613144001328146
892,Protein Zadh2,0.6623431701587058
893,Uncharacterized protein,0.6628869447867836
894,Kynurenine--oxoglutarate transaminase 3 (EC 2.6.1.7) (Cysteine-S-conjugate beta-lyase 2) (EC 4.4.1.13) (Kynurenine aminotransferase III) (KATIII) (Kynurenine--glyoxylate transaminase) (EC 2.6.1.63) (Kynurenine--oxoglutarate transaminase III),0.6634642854289623
895,UPF0585 protein C16orf13 homolog,0.6635872105881957
896,"LOC681996 protein (Protein Ahsa1) (RCG20659, isoform CRA_b)",0.6644806872813841
897,"Matrin-3 (RCG49469, isoform CRA_a)",0.6663971470270065
898,Transcription elongation factor B polypeptide 2 (Elongin 18 kDa subunit) (Elongin-B) (EloB) (RNA polymerase II transcription factor SIII subunit B) (SIII p18),0.6671627326754845
899,"Inter-alpha trypsin inhibitor, heavy chain 1 (Predicted), isoform CRA_a (Itih1 protein) (Protein Itih1)",0.6679290174407728
900,"Methylmalonyl CoA epimerase (Predicted), isoform CRA_d (Protein Mcee)",0.6682703097861105
901,"IlvB (Bacterial acetolactate synthase)-like (Predicted), isoform CRA_c (Protein Ilvbl)",0.6685423152610734
902,Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.19) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),0.6691612143461879
903,Proteasome subunit beta type-3 (EC 3.4.25.1) (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain),0.669966778286183
904,Translationally-controlled tumor protein (TCTP) (Lens epithelial protein),0.6712348603762044
905,Prolyl endopeptidase,0.6713943524548145
906,Protein Itih2,0.6721837821391157
907,LRRGT00050 (Protein Eprs),0.6722841282503097
908,"Dihydrolipoamide branched chain transacylase E2 (Dihydrolipoamide branched chain transacylase E2, isoform CRA_b) (Protein Dbt)",0.6726307194368224
909,"Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (RDA288) (SERPINE1 mRNA-binding protein 1) [Cleaved into: Plasminogen activator inhibitor 1 RNA-binding protein, N-terminally processed]",0.6726781538087099
910,Protein LOC100361144 (RCG22355),0.6727134790927218
911,Sodium/potassium-transporting ATPase subunit beta-3 (Sodium/potassium-dependent ATPase subunit beta-3) (ATPB-3) (CD antigen CD298),0.6727147088537795
912,"Mitochondrial 2-oxoglutarate/malate carrier protein (Solute carrier family 25 (Mitochondrial carrier oxoglutarate carrier), member 11, isoform CRA_b)",0.673558833016531
913,60S ribosomal protein L6,0.6740889516614266
914,Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),0.6744884375209663
915,Cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase),0.6751188823315561
916,"Protein preY, mitochondrial",0.6761735416875265
917,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial (EC 1.1.1.41)",0.6763573139596619
918,"Dimethylglycine dehydrogenase (Dimethylglycine dehydrogenase, mitochondrial)",0.6764631603244063
919,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",0.6774135909340622
920,Electron transfer flavoprotein subunit beta (Beta-ETF),0.6778581704502928
921,Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (H2A.y) (H2A/y),0.6781415240038247
922,"NAD kinase 2, mitochondrial (EC 2.7.1.23) (NAD kinase domain-containing protein 1, mitochondrial)",0.6792790825783024
923,Cc1-6 (Protein Mtap),0.679734739208363
924,Protein phosphatase 1B,0.679801949107498
925,"RCG44419, isoform CRA_a (Tubulin-specific chaperone A)",0.6808176009140041
926,Phenazine biosynthesis-like domain-containing protein (EC 5.1.-.-),0.6816104427108672
927,"Dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex), isoform CRA_a (Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial)",0.6817503632587034
928,Glucose-6-phosphatase (G-6-Pase) (G6Pase) (EC 3.1.3.9),0.6819803104497302
929,"Transformer-2 protein homolog beta (TRA-2 beta) (TRA2-beta) (RA301) (Splicing factor, arginine/serine-rich 10) (Transformer-2 protein homolog B)",0.6822608020653516
930,"Carnitine O-octanoyltransferase (Carnitine O-octanoyltransferase, isoform CRA_a) (Peroxisomal carnitine O-octanoyltransferase)",0.6838293841711225
931,Protein Diaph1,0.6840074159882146
932,Peroxiredoxin-6 (EC 1.11.1.15) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.-) (Antioxidant protein 2) (Non-selenium glutathione peroxidase) (NSGPx) (EC 1.11.1.9) (Thiol-specific antioxidant protein),0.6851416281073051
933,Extracellular link domain-containing 1 (Predicted) (Protein Lyve1),0.6856893348303752
934,"Protein Mcu (Similar to CG18769-PB, isoform B, isoform CRA_b)",0.686625839975076
935,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1),0.6873422079043277
936,Fructose-bisphosphate aldolase (EC 4.1.2.13),0.6901247734745758
937,"Phenylalanyl-tRNA synthetase, beta subunit (Protein Farsb)",0.690514291810115
938,Cystathionine beta-synthase (EC 4.2.1.22) (Beta-thionase) (Hemoprotein H-450) (Serine sulfhydrase),0.690618856453953
939,Gap junction beta-1 protein (Connexin-32) (Cx32) (GAP junction 28 kDa liver protein),0.6919232810493993
940,"26S proteasome non-ATPase regulatory subunit 1 (Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 1, isoform CRA_a)",0.6927282576557309
941,60 kDa lysophospholipase (EC 3.1.1.5) [Includes: L-asparaginase (EC 3.5.1.1) (L-asparagine amidohydrolase) Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47)],0.693006598288333
942,Dynamin-1-like protein (EC 3.6.5.5) (Dynamin-like protein),0.6930465631389324
943,Eukaryotic translation initiation factor 3 subunit J (eIF3j) (Eukaryotic translation initiation factor 3 subunit 1) (eIF-3-alpha) (eIF3 p35),0.6932548986626417
944,Osteoglycin (Predicted) (Protein Ogn),0.6939996266323913
945,"RCG43995, isoform CRA_b (Thiopurine S-methyltransferase) (Tpmt protein)",0.6947187325352996
946,26S protease regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1) (TRIP1) (p45/SUG),0.6953457242671092
947,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1 (Protein Atp6v0d1) (RCG51062, isoform CRA_a)",0.6958573926751093
948,Protein Timm8a1,0.6982230213609343
949,Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (EC 1.1.1.42) (Cytosolic NADP-isocitrate dehydrogenase) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase),0.6991658296860379
950,Amine oxidase [flavin-containing] (EC 1.4.3.4) (Monoamine oxidase),0.699398545649388
951,"26S protease regulatory subunit 6A (Proteasome (Prosome, macropain) 26S subunit, ATPase 3) (Proteasome (Prosome, macropain) 26S subunit, ATPase 3, isoform CRA_a)",0.7000137247122507
952,Serum paraoxonase/arylesterase 2 (PON 2) (EC 3.1.1.2) (EC 3.1.1.81) (Aromatic esterase 2) (A-esterase 2) (Serum aryldialkylphosphatase 2),0.7003852635835653
953,Integrin-linked protein kinase (EC 2.7.11.1),0.7007693446384156
954,60S ribosomal protein L18,0.7016051631590192
955,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)",0.7017041014662293
956,"Cox7a2 protein (Cytochrome c oxidase subunit 7A2, mitochondrial) (RCG25255, isoform CRA_b) (RCG63383)",0.7019046051960404
957,Integrin alpha-1 (CD49 antigen-like family member A) (Laminin and collagen receptor) (VLA-1) (CD antigen CD49a),0.7027850175137378
958,Ethylmalonic encephalopathy 1 (Ethylmalonic encephalopathy 1 (Predicted)) (Protein Ethe1),0.7034780297899804
959,Ab1-011 (Ac1-149) (Bax inhibitor 1) (Cc1-27),0.7036541913404369
960,"Actin related protein 2/3 complex, subunit 2 (Predicted), isoform CRA_a (Actin-related protein 2/3 complex subunit 2)",0.7036984151862049
961,"Protein Tmem205 (RGD1563250 (Predicted), isoform CRA_a)",0.7049158934896731
962,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1),0.7050966640454182
963,Leukotriene A(4) hydrolase (LTA-4 hydrolase) (EC 3.3.2.6),0.7058942351330054
964,FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration),0.7063671256431477
965,"ATP synthase subunit gamma, mitochondrial (LRRGT00199)",0.7074286392607321
966,Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase) FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)],0.7077449336492508
967,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2),0.7080064605991111
968,"Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase (Glucosamine, isoform CRA_b)",0.7084763414447953
969,Protein SEC13 homolog (SEC13-like protein 1),0.7086306704612548
970,Contaminant,0.7086982150912795
971,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (EC 3.1.2.4) (3-hydroxyisobutyryl-coenzyme A hydrolase) (HIB-CoA hydrolase) (HIBYL-CoA-H)",0.7093078142882296
972,Lipase,0.7094173816447172
973,"Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A)",0.7108263789885656
974,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1),0.7113609789973949
975,"Malate dehydrogenase, mitochondrial (EC 1.1.1.37)",0.7131570452163527
976,Malectin,0.7132343032849595
977,"Trans-2-enoyl-CoA reductase, mitochondrial (EC 1.3.1.38) (Nuclear receptor-binding factor 1) (NRBF-1)",0.7160266754315341
978,Pyridoxal kinase (RCG61105),0.718484155021077
979,ADP-ribosylation factor 3,0.7189364482333698
980,"ATP synthase subunit delta, mitochondrial (ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit, isoform CRA_b)",0.7192609136313133
981,"BCS1-like (Yeast) (BCS1-like (Yeast), isoform CRA_a) (Protein Bcs1l)",0.7194132112281659
982,"Prostaglandin E synthase 2 (Predicted), isoform CRA_b (Protein Ptges2)",0.7200458138048949
983,10-formyltetrahydrofolate dehydrogenase (EC 1.5.1.6),0.7212352800774446
984,Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin),0.7215055141068298
985,Mitochondrial import inner membrane translocase subunit TIM44,0.7215302500392546
986,5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17),0.7218186877591967
987,Proteasome subunit beta type (EC 3.4.25.1),0.7246064984939333
988,60S ribosomal protein L10a,0.72570942047562
989,"Enoyl-CoA delta isomerase 2, mitochondrial (EC 5.3.3.8) (Delta(3),delta(2)-enoyl-CoA isomerase) (D3,D2-enoyl-CoA isomerase) (Dodecenoyl-CoA isomerase) (Peroxisomal 3,2-trans-enoyl-CoA isomerase) (pECI)",0.7257455823014596
990,Golt1b protein (Protein Golt1b),0.7261790187454772
